	class	excl	len	neg_em	neg_sm	pos_em	pos_sm	quest	text
4322	1	3	11	0	0	0	0	0	и ваще политика была не по плану  должен был быть футбол  у него все строго по регламенту     музыка     кино     футбол и    политика 
4323	1	0	9	0	0	0	0	0	мама любимого всяких вкусняшек надавала ☺️☺️ любимые варенья дала  
4324	1	0	8	0	0	0	0	0	   а я знаю почему гаражи с конфискатом и леваком процветают  но не скажу    ахаха   
4325	1	0	6	0	0	0	0	0	такая вот моя будущая работа  дигистировать балык   товароведы 
4326	1	0	5	0	0	0	0	0	ученье   свет  а неученье   приятный полумрак      
4327	1	0	7	0	0	0	2	0	 ахах совсем не умница d я уже наверное всех достала с этим  но раз ты спросил  то фик  
4328	1	0	5	0	0	0	2	0	    сегодня хорошо выступил на сцене в роли ведущего d
4329	1	0	4	0	0	0	0	1	 ты ж знаешь когда фильм выйдет в японии х 
4330	1	0	8	0	0	0	1	0	перед школой побегу покупать трафик на телефон  надо же vine засрать в школе  
4331	1	0	8	0	0	0	0	0	блин прописали диету  скажу коротко мне можно есть только водуу это блин ппц 
4332	1	1	11	0	0	0	1	0	   официальный паблик вконтакте  всем велкам однозначно      важенкаждый  kaz  караганда  астана ht…
4333	1	0	7	0	0	0	1	0	 я думаю что ты уже большая девочка   сама всё понимаешь dd
4334	1	1	14	0	0	0	0	0	знаешь артем  у женщины действительно есть такое место  прикоснувшись к которому можно свести ее с ума    душа называется  а не   точка g     
4335	1	0	10	0	0	0	1	0	в кск праздник ещё был и все девочки кроме меня пошли там выступать да и нас в школе осталось всего   парней и я  d
4336	1	0	10	0	0	0	1	0	говорят  в myragon можно безнаказанно накручивать  пока тебя трижды не поймают  хм  хм  хм      
4337	1	0	7	0	0	0	2	0	еее  сапрыкина       надеюсь этот новый год будет просто идеален  
4338	1	0	7	0	0	0	2	0	    мне мама помог песню спеть скажу ей что ты боишься витаса  d
4339	1	1	5	0	0	0	0	0	доброго всем дня и хорошего настроения      
4340	1	0	10	0	0	0	2	1	планирую выучить много песен ундервуда и аукцыона под гитару к началу лета   это будет круто    или ну его нафег  все эти
4341	1	0	10	0	0	0	0	0	тупо сюжет для новой главы спокойника х  у меня паника  все орут  собаки лают  пиздец 
4342	1	0	11	0	0	0	1	0	кажеццо я заболел  но уже кажется выздоровел   заболел  потому что весь день было аццки плохо и всё  что я сделал  это по
4343	1	0	5	0	0	0	1	0	забавное сходство       и ситуация точно такая же    
4344	1	0	8	0	0	0	0	0	пришла домой  сделала какао и села за комп  и так every day    
4345	1	1	3	0	0	0	0	1	    чего всую   говори нормально  
